user_id,user_journey
476302,Coupon Sign up-Sign up Homepage-Pricing-Pricing-Pricing-Pricing-Pricing-Pricing-Pricing-Pricing-Pricing-Pricing-Course certificate-Course certificate Course certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career tracks-Career track certificate-Career track certificate-Career track certificate-Career tracks-Career track certificate-Career track certificate-Career track certificate-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Career track certificate-Career track certificate-Career track certificate-Pricing-Pricing-Checkout-Pricing-Checkout-Pricing-Other-Other-Other-Other-Pricing-Pricing-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout Checkout Checkout Homepage Pricing Checkout Pricing Checkout Homepage-Log in-Homepage-Resources center-Resources center-Other-Other-Resources center-Resources center-Other Log in-Log in Checkout Course certificate-Other-Other-Resources center-Resources center-Courses-Courses-Pricing-Pricing-Pricing Checkout
476566,Homepage-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Sign up-Homepage-Homepage-Homepage-Career tracks-Career tracks-Sign up-Sign up Career tracks-Sign up-Sign up Checkout
476580,Homepage-Pricing-Pricing-Courses-Courses-Courses-Courses-Courses-Courses-Pricing-Pricing-Sign up-Sign up Checkout Checkout
476763,Other-Course certificate-Course certificate-Sign up-Sign up Log in Log in-Log in Log in-Log in Checkout
476848,Homepage Courses Homepage-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Courses-Courses Courses Pricing Courses Homepage-Pricing-Pricing-Sign up-Sign up Log in Resources center-Resources center-Courses-Courses-Courses-Resources center-Resources center-Other-Other-Pricing-Pricing-Resources center Log in-Log in Resources center-Resources center Resources center-Pricing-Pricing-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses Log in-Log in Checkout
477022,Coupon Coupon
477323,Instructors-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Homepage-Homepage-Homepage-Homepage Pricing-Sign up-Pricing-Pricing-Pricing-Pricing-Pricing-Sign up-Sign up Homepage-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Courses-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Career tracks-Courses-Courses-Courses-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Courses-Courses-Pricing-Pricing-Pricing-Pricing-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Career tracks-Courses-Career tracks-Career tracks-Courses-Courses-Courses-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses Career tracks-Resources center-Resources center-Upcoming courses-Upcoming courses-Career tracks-Career tracks-Other-Other-Success stories-Success stories-Pricing-Pricing-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Career tracks-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Courses-Courses-Courses-Career tracks-Career tracks-Pricing-Pricing-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Homepage-Log in
477463,Homepage-Career tracks-Career tracks-Sign up-Career tracks-Sign up-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Courses-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Career tracks-Pricing-Pricing-Pricing Career tracks-Course certificate-Course certificate-Career tracks-Career tracks-Courses-Courses-Courses-Career tracks-Career tracks-Courses-Courses-Courses-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Courses-Courses-Courses Courses-Courses-Courses-Sign up-Sign up Log in Checkout Checkout
477604,Homepage-Log in Checkout Sign up-Sign up Checkout
477976,Homepage-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Homepage-Sign up-Sign up Checkout
478040,Homepage-Sign up-Sign up Coupon Checkout Checkout Checkout Checkout Sign up-Sign up-Log in Checkout Homepage-Log in Checkout Other-Log in-Log in Checkout Checkout Checkout Checkout Log in-Log in Checkout Checkout Checkout Checkout Checkout Checkout Checkout Checkout Log in-Log in Checkout Homepage-Log in-Log in Checkout Log in-Log in
478049,Homepage-Sign up-Sign up-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage Other-Courses-Courses-Career tracks-Career tracks-Success stories-Career tracks-Success stories-Success stories-Other-Other-Other-Other-Pricing-Pricing-Sign up Homepage-Sign up-Sign up Checkout Other-Success stories-Success stories Coupon Log in Homepage-Log in-Log in Homepage-Log in-Log in Checkout
478081,Homepage-Sign up-Sign up Homepage-Sign up-Sign up Checkout Checkout Checkout Checkout Checkout Checkout Checkout Checkout
478228,Homepage-Log in Checkout Checkout Checkout Homepage-Log in-Log in Checkout Checkout Checkout Checkout
478251,Courses-Sign up-Sign up Checkout
478314,Coupon
478421,Coupon
478854,Coupon Coupon
478956,Homepage-Sign up-Sign up Checkout Checkout
479048,Other Pricing-Success stories-Success stories-Resources center-Success stories-Success stories Log in Log in-Log in Log in-Log in Checkout Checkout
479087,Other
479115,Other Other Other
479150,Courses-Sign up-Sign up Sign up-Log in Checkout
479193,Courses-Sign up-Sign up Checkout
479260,Homepage Courses Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Sign up-Sign up Checkout Checkout Homepage-Sign up-Sign up Checkout Checkout Sign up-Sign up Checkout
479276,Homepage Instructors Homepage-Courses-Courses-Courses-Courses-Courses-Courses-Career tracks-Courses-Career tracks-Career tracks-Sign up-Sign up Log in Coupon Coupon
479353,Homepage-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Career tracks-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Course certificate-Pricing-Pricing-Pricing-Pricing-Sign up-Sign up Checkout Checkout Checkout Checkout Checkout Homepage-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Sign up-Sign up-Log in Checkout Checkout Homepage Pricing Checkout Log in-Log in-Sign up-Sign up-Log in-Log in Log in-Log in Checkout Checkout Checkout Pricing-Log in-Log in Checkout Pricing-Log in-Log in Pricing-Log in-Log in Checkout
479372,Checkout
479391,Pricing Checkout Checkout Checkout
479498,Coupon
479504,Other Coupon Checkout Coupon Coupon
479574,Homepage-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Sign up-Career track certificate-Pricing Other Pricing Checkout Homepage Pricing Checkout Checkout Checkout Checkout Checkout Checkout Checkout Checkout Homepage-Log in Homepage-Log in Homepage-Courses-Courses-Homepage-Homepage-Homepage-Homepage-Career tracks-Career tracks-Homepage-Homepage-Homepage-Log in-Log in Homepage-Log in Checkout Log in-Log in Checkout Homepage-Log in-Log in Checkout
479580,Coupon Coupon
479607,Coupon
479981,Homepage-Career tracks-Homepage-Career tracks-Career tracks-Sign up Sign up-Sign up Checkout Checkout
479986,Other Other
480532,Coupon
480615,Other Other Other Other Other Other Other Other Other Other Log in Other-Resources center Other Checkout Checkout
480655,Sign up-Sign up Homepage-Log in
480663,Homepage-Career tracks-Career tracks-Pricing-Pricing-Pricing Homepage-Career tracks-Career tracks-Homepage-Homepage-Homepage-Career tracks-Career tracks Homepage-Career tracks-Homepage-Career tracks-Career tracks-Sign up-Sign up Homepage-Log in Checkout Checkout Sign up-Sign up Homepage-Log in Checkout Checkout Checkout
480685,Homepage-Course certificate-Course certificate-Pricing-Pricing-Courses-Courses-Courses Homepage-Sign up-Sign up-Log in Checkout Checkout Checkout Checkout Checkout Checkout Homepage-Log in Checkout
481147,Other Other Other Other Other Other
481415,Other Other Other Other Other Other Other
481441,Homepage-Log in Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Log in-Log in Homepage-Log in-Log in Log in-Log in Log in-Log in Homepage-Log in-Log in Pricing-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Pricing-Log in-Log in Log in-Log in Homepage-Log in-Log in Pricing-Log in-Log in Pricing-Log in-Log in Pricing-Log in-Log in Other Other Other Other Other Log in-Log in Log in-Log in Log in-Log in Other Other Other Other
481765,Other Other Other Other
481795,Homepage-Pricing-Pricing-Sign up-Sign up Checkout Checkout
481817,Other Other
481898,Other Log in Checkout
481937,Other Other Other Other
482184,Other
482290,Homepage-Pricing-Pricing-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Sign up-Pricing-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Course certificate-Course certificate-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Pricing Coupon
482356,Other Other Other Other Other Other
482517,Other Other
483339,Log in-Sign up-Sign up Checkout
483547,Other Other
483659,Other Homepage-Log in Homepage-Log in-Log in Other Homepage-Log in-Log in Log in-Log in Homepage-Sign up-Sign up Other-Log in Coupon
483925,Other Pricing Coupon
484742,Other Other Other
484804,Other Other Other Other Other Other Other Other Other Other Other Other Other Other
484842,Homepage-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Sign up-Sign up-Courses-Courses-Courses-Courses-Courses-Log in-Sign up Other Coupon Courses-Courses-Courses-Sign up-Sign up-Log in Checkout
484881,Homepage-Sign up-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Pricing-Pricing-Pricing-Pricing-Pricing-Pricing-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Courses-Courses-Homepage-Homepage-Homepage-Homepage-Pricing-Pricing-Pricing-Pricing-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Other-Other-Other-Other-Other-Other-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate About us-Upcoming courses-Upcoming courses-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Career tracks-Courses-Courses-Courses-Courses-Courses Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Sign up Homepage-Sign up-Sign up Homepage Pricing Coupon
485413,Other Other Other Other Other Other Other Other Other Other Other Other Other Other Other Other Other Pricing-Sign up-Sign up-Log in Other Other Other
485840,Homepage-Courses-Courses-Homepage-Homepage-Sign up-Sign up Checkout
486037,Other Other Other
486142,Other Other Other Other
486414,Courses-Sign up-Sign up Checkout
486523,Homepage Pricing Homepage-Sign up-Sign up Log in Checkout Checkout Checkout Log in-Log in
486604,Homepage Pricing Homepage-Career tracks-Career tracks-Pricing Other-Pricing-Pricing-Sign up Pricing-Sign up-Sign up Coupon
486612,Other Other Other Other Other Other Other Other Other Other
486736,Other Homepage-Log in Checkout Other Homepage-Log in-Log in Checkout Checkout
486754,Other Other Other Other Other Other
486891,Other Other
487499,Other Other Other Other
487565,Other Homepage-Sign up-Homepage-Resources center-Resources center-Homepage-Log in-Homepage-Resources center-Resources center-Homepage-Homepage-Homepage-Career tracks-Sign up-Sign up Other Other Other Other Other Other Other Other Other Other Other Other Other Other
487592,Homepage Courses Pricing Homepage-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Sign up-Sign up Checkout Checkout Resources center-Resources center Resources center-Resources center-Other-Other-Resources center-Resources center-Other Other-Resources center-Resources center Checkout Log in Checkout
487692,Other Other
487732,Coupon
487797,Other Other Other Other Other Other Other
488323,Homepage-Courses-Courses-Sign up Homepage-Pricing-Pricing-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Career tracks-Career tracks-Sign up-Sign up Other Checkout Checkout Checkout
488416,Courses-Sign up-Sign up Checkout Checkout
488474,Other Other Other Other
488477,Homepage-Sign up-Sign up Checkout
488590,Other Other Other Other Other Other Other Other Other Other Other Other Other Other Other Other Other Other Other Other Other Other Other Other Other Other Other Other Other Other
489020,Other Other Other
489300,Coupon
489305,Coupon
489409,Other Other Other
489757,Other Other
489879,Homepage-Career tracks-Homepage-Career tracks-Career tracks-Sign up-Career tracks-Career tracks-Sign up-Sign up Homepage-Log in Homepage-Log in Checkout Coupon
490234,Other Other Other Other Other Other Other Other Other
490287,Homepage-Pricing-Pricing-Pricing-Pricing-Pricing-Pricing-Pricing-Pricing-Upcoming courses-Upcoming courses-Courses-Courses-Courses-Upcoming courses-Sign up-Sign up Checkout
490310,Other Courses Pricing Homepage-Course certificate-Course certificate-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Sign up-Sign up Checkout Checkout
490353,Other Other Other Other Other Other Other Other Other
490581,Career tracks-Sign up-Sign up Homepage-Log in Log in-Log in Log in-Log in Homepage-Sign up-Homepage-Career tracks-Career tracks-Courses-Sign up-Sign up-Log in-Log in Checkout Coupon
490645,Homepage Pricing Pricing-Pricing-Pricing-Pricing-Pricing-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Homepage-Homepage-Homepage-Homepage Homepage Courses Homepage Pricing Homepage Pricing Homepage Homepage-Career tracks-Career tracks-Courses-Courses-Career tracks-Career tracks Instructors Courses Pricing Homepage-Pricing-Pricing-Homepage-Homepage-Sign up-Sign up
490646,Coupon
490648,Other Other Other Other
490935,Other Other Other Other Other
491365,Other Other Other Coupon Coupon
491597,Homepage-Sign up-Sign up-Log in Checkout Checkout Checkout
491618,Homepage Pricing Pricing-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Resources center-Resources center-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Courses-Courses-Sign up-Sign up Checkout
491840,Homepage-Career tracks-Career tracks-Sign up Homepage-Pricing-Pricing-Pricing-Pricing-Pricing-Pricing-Resources center-Resources center Resources center-Sign up-Sign up Checkout Checkout
492088,Other Other Other Other Other Other Other Other Other
492205,Other Other Other Other Other Other Other Other Other Other Other Other Other Other Other
492224,Homepage-Course certificate-Course certificate-Pricing-Pricing-Pricing-Pricing-Pricing-Pricing-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate Homepage-Sign up-Sign up Pricing-Log in Other-Success stories-Success stories Checkout
492312,Coupon Coupon Coupon Coupon
492615,Other Other Other Other Other Other Other Other
493209,Homepage-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Course certificate-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Sign up-Sign up Other Log in Log in-Log in Log in-Log in Checkout
493296,Homepage-Sign up-Sign up Checkout Checkout Checkout
493332,Career tracks-Sign up-Sign up Homepage-Log in Homepage-Log in Homepage-Log in Log in-Log in Checkout Checkout Coupon Checkout Checkout
493343,Homepage-Sign up-Sign up Checkout
493403,Homepage-Pricing-Pricing-Pricing-Pricing-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Course certificate-Courses-Courses-Courses-Courses-Courses-Courses-Courses Other Coupon Checkout Log in Log in-Log in Log in-Log in Log in-Log in Checkout
493439,Other Other Other Other Other Other Other
493510,Other Other Other Other
493723,Homepage-Career tracks-Career tracks-Courses-Courses-Courses Log in-Sign up-Sign up Homepage-Log in-Log in Homepage-Log in-Log in Checkout
493781,Coupon
493914,Pricing-Courses-Courses-Courses-Courses-Courses-Courses-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Sign up-Sign up Checkout
493923,Homepage-Sign up-Sign up Log in Homepage Pricing Homepage Courses Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Checkout
494199,Other Other Other Other Other Other Other Other Other Other
494374,Other Other Other Other Other
494682,Pricing-Sign up-Sign up Coupon
494927,Courses-Sign up-Sign up Checkout Checkout
495071,Pricing-Course certificate-Course certificate-Sign up-Course certificate-Sign up-Sign up Checkout Checkout
495307,Homepage-Courses-Courses-Courses-Courses-Courses-Courses-Sign up-Sign up Checkout
495474,Homepage-Career tracks-Career tracks-Pricing-Pricing-Pricing-Career tracks-Career tracks-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Courses-Courses-Courses-Career tracks-Courses-Courses-Courses-Courses-Courses Log in-Sign up-Sign up Homepage-Log in-Log in Checkout Checkout
495483,Homepage-Career tracks-Career tracks Homepage-Courses-Courses-Courses-Courses-Courses-Courses-Course certificate-Course certificate-Courses-Courses-Pricing-Pricing-Courses-Courses-Courses-Homepage-Homepage-Homepage-Career tracks-Career tracks-Sign up-Sign up Sign up-Log in Checkout
495629,Other Other Other Other Other Other Other Other Other Other Other Other
495825,Coupon Checkout Checkout
496115,Other Other Other Other Other Other Other Other Other Other Other
496165,Homepage-Career tracks Instructors-Pricing-Instructors-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Sign up-Sign up Checkout
496423,Homepage Courses Courses Other-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Course certificate-Upcoming courses-Upcoming courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses Courses Homepage-Sign up-Sign up Coupon Log in Coupon Coupon
496453,Coupon
496848,Homepage-Career tracks-Career tracks-Sign up-Sign up Checkout Checkout Homepage-Log in Coupon Checkout Coupon Checkout Checkout Checkout Checkout Checkout Checkout Checkout Checkout Checkout Checkout Checkout Checkout Checkout Checkout Checkout
497046,Other Other Other Other Other Other Other
497091,Courses-Sign up-Sign up Checkout
497190,Other Other Other Other Other
497224,Homepage-Pricing-Pricing-Sign up Homepage-Sign up-Sign up-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Course certificate Homepage-Sign up Pricing-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career tracks-Career tracks Homepage-Course certificate-Course certificate-Sign up-Sign up-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career tracks-Career track certificate-Career track certificate-Career track certificate-Career tracks-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career tracks-Career tracks Homepage-Sign up-Sign up-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Courses Homepage-Sign up Sign up-Pricing-Pricing-Sign up-Sign up Homepage-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Course certificate-Course certificate Homepage-Log in Homepage-Log in Checkout
497322,Homepage-Pricing-Pricing-Career tracks-Career tracks-Upcoming courses-Upcoming courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Sign up-Sign up Checkout
497334,Other Other Other
497350,Other-Sign up-Sign up
497639,Other Other Other Pricing Checkout
497756,Sign up-Sign up Career tracks-Log in-Career tracks-Sign up-Sign up Homepage-Course certificate-Course certificate-Sign up-Sign up-Log in Checkout Checkout
497762,Other Other Other Other Other
497915,Other Other Other Other Other Other Other Other Other Other Other Other
498038,Other Other
498125,Other Other Other Other Other Other Other
498261,Homepage-Sign up-Sign up Checkout Log in Log in-Log in Checkout Checkout
498365,Sign up-Sign up Coupon
498498,Other Other Other
498940,Homepage-Pricing-Pricing-Sign up-Sign up Career track certificate-Career tracks-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career tracks-Career track certificate-Career track certificate Course certificate-Upcoming courses Career tracks-Pricing Career track certificate-Career track certificate Other-Success stories-Success stories Checkout
499050,Other Homepage-Log in Log in-Log in Homepage-Log in Checkout Checkout Log in-Log in Log in-Log in Checkout Checkout Checkout Log in-Log in Checkout Checkout Checkout Log in-Log in Checkout Checkout Checkout Checkout Log in-Log in Log in-Pricing-Pricing-Pricing-Pricing-Pricing-Pricing-Pricing Log in-Log in Checkout
499238,Homepage-Courses-Courses-Career tracks-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Pricing-Pricing-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Course certificate-Courses-Courses-Career tracks-Career tracks-Courses-Courses-Upcoming courses-Upcoming courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses Coupon
499260,Other-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career tracks-Career tracks-Sign up-Sign up Checkout
499330,Other Other Other Other Other Other Other Other
499528,Homepage-Career tracks-Career tracks-Sign up-Sign up Log in Coupon
499589,Homepage-Pricing-Pricing-Sign up Homepage-Log in Checkout Checkout Checkout Log in-Log in Checkout Checkout Checkout Checkout Log in-Log in Log in-Log in Checkout Log in-Log in-Sign up-Sign up Checkout Checkout
499672,Coupon Coupon
499673,Courses Courses Pricing Sign up-Sign up Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks Homepage Courses Courses-Log in Homepage-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Homepage-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Courses-Courses Courses-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Courses-Courses-Courses-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks Career tracks-Career tracks-Courses-Courses-Courses-Career tracks-Courses-Career tracks-Career tracks-Courses-Courses Homepage Courses Homepage Courses Courses-Log in-Log in Courses Pricing Checkout Log in-Log in Checkout Checkout Homepage-Sign up-Homepage-Career tracks-Career tracks-Pricing-Pricing-Checkout-Checkout-Checkout Homepage-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Courses-Courses-Courses Log in-Log in Checkout Courses Courses Courses-Log in-Log in Coupon Log in-Log in Coupon Coupon Log in-Log in Coupon Coupon Coupon Coupon Homepage-Log in-Log in Coupon Coupon Coupon Coupon
499862,Other-Sign up-Sign up Homepage-Log in Checkout
499933,Homepage-Pricing-Pricing-Checkout-Checkout-Homepage-Homepage-Sign up-Sign up
500168,Homepage-Sign up-Sign up Homepage-Sign up-Sign up Log in Log in-Log in Log in-Log in Log in-Log in Homepage-Sign up-Sign up-Log in-Log in Log in-Log in Checkout
500200,Other Other Other Other Other Other
500308,Homepage-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career tracks-Career tracks-Sign up-Sign up-Log in Log in Checkout
500312,Courses-Sign up-Sign up Checkout
500355,Homepage-Pricing-Pricing-Course certificate-Course certificate-Career track certificate-Career track certificate-Sign up-Sign up Homepage-Course certificate-Course certificate-Sign up Homepage Pricing Checkout Other-Pricing-Pricing-Course certificate-Course certificate Course certificate-Career track certificate-Career track certificate-Sign up-Sign up Homepage-Course certificate-Course certificate-Log in Homepage Pricing Checkout Checkout Coupon Homepage-Course certificate-Course certificate-Sign up-Sign up Other-Log in Homepage Pricing Checkout Homepage Pricing Homepage Pricing Checkout Homepage-Courses-Courses-Courses-Courses-Sign up-Sign up Homepage-Log in Checkout
500378,Coupon Homepage-Sign up-Sign up Homepage-Sign up-Homepage-Homepage-Homepage-Courses-Homepage-Homepage Homepage-Pricing-Pricing-Checkout-Pricing-Pricing-Pricing-Career tracks-Career tracks-Sign up-Sign up Checkout
500825,Checkout Homepage-Resources center-Resources center-Pricing-Pricing-Pricing-Pricing-Courses-Courses-Courses Coupon
501344,Homepage-Sign up Sign up-Sign up Log in Homepage-Log in-Log in Log in-Log in Homepage-Log in-Log in Log in-Log in Homepage-Sign up Checkout Checkout Checkout Checkout
501416,Homepage-Sign up-Sign up Homepage-Log in Coupon Checkout
501470,Other Other Other Other Other Other Other Other Other Other Other
501885,Other Other Other Other Other Other Other Other Other Other Other Other Other Checkout Other-About us-About us-Success stories-Success stories-Resources center-Resources center-Other Other Other Other Coupon
501988,Homepage Pricing Coupon
502006,Homepage Coupon
502134,Other Other Other Other Other Other Other Other Other Other Other Other Other
502254,Blog-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Sign up-Sign up Homepage-Log in Checkout
502308,Other Other Other Other Other
502376,Other
